textid	predicted	wordpos
5ad03a1a77cf76001a686e6e	[]	[]
5ad03a1a77cf76001a686e6f	[]	[]
5730b6592461fd1900a9cfcf	[]	[]
5730b6592461fd1900a9cfd0	['The']	[47]
5730b6592461fd1900a9cfd1	[]	[]
5730b6592461fd1900a9cfd2	[]	[]
5ad03a3e77cf76001a686e74	[]	[]
5ad03a3e77cf76001a686e75	[]	[]
5ad03a3e77cf76001a686e76	[]	[]
5730b7ce069b5314008322c3	[]	[]
5730b7ce069b5314008322c4	[]	[]
5730b7ce069b5314008322c5	[]	[]
5730b7ce069b5314008322c6	[]	[]
5730b7ce069b5314008322c7	[]	[]
5ad03a6b77cf76001a686e7a	[]	[]
5ad03a6b77cf76001a686e7b	[]	[]
5ad03a6b77cf76001a686e7c	[]	[]
5ad03a6b77cf76001a686e7d	[]	[]
5730b8ca8ab72b1400f9c704	[]	[]
5730b8ca8ab72b1400f9c705	[]	[]
5730b8ca8ab72b1400f9c706	[]	[]
5730b8ca8ab72b1400f9c707	['U', '.', 'S', 'authorship', 'of']	[89, 90, 91, 92, 93]
5730b8ca8ab72b1400f9c708	[]	[]
5ad03a8a77cf76001a686e82	[]	[]
5ad03a8a77cf76001a686e83	[]	[]
5ad03a8a77cf76001a686e84	[]	[]
5730bb522461fd1900a9d011	['the', 'internal']	[4, 5]
5730bb522461fd1900a9d012	[]	[]
5730bb522461fd1900a9d013	['to', '15']	[118, 119]
5730bb522461fd1900a9d015	[]	[]
5ad03b0b77cf76001a686e90	[]	[]
5ad03b0b77cf76001a686e91	[]	[]
5ad03b0b77cf76001a686e92	[]	[]
5ad03b0b77cf76001a686e93	[]	[]
5730bc308ab72b1400f9c73c	['the', '16th', 'and', '17th']	[16, 17, 18, 19]
5730bc308ab72b1400f9c73d	['of', 'Suleiman']	[33, 34]
5730bc308ab72b1400f9c73e	['contained']	[78]
5730bc308ab72b1400f9c73f	[]	[]
5730bc308ab72b1400f9c740	['the', '16th', 'and', '17th']	[16, 17, 18, 19]
5ad03b4677cf76001a686ea2	[]	[]
5ad03b4677cf76001a686ea3	[]	[]
5ad03b4677cf76001a686ea4	['contained']	[78]
5ad03b4677cf76001a686ea5	[]	[]
5730bd00069b5314008322d7	['With']	[1]
5730bd00069b5314008322d9	['with']	[59]
5730bd00069b5314008322da	[]	[]
5730bd00069b5314008322db	[]	[]
5ad03b7977cf76001a686eaa	[]	[]
5ad03b7977cf76001a686eab	[]	[]
5ad03b7977cf76001a686eac	['with']	[59]
5ad03b7977cf76001a686ead	[]	[]
5ad03b7977cf76001a686eae	[]	[]
5732b6b5328d981900602021	['TEXT']	[0]
5732b6b5328d981900602022	['the']	[30]
5732b6b5328d981900602023	[]	[]
5732b6b5328d981900602024	['of', '2']	[77, 78]
5732b6b5328d981900602025	['the']	[87]
5ad4bbbb5b96ef001a109e88	[]	[]
5ad4bbbb5b96ef001a109e89	[]	[]
5ad4bbbb5b96ef001a109e8a	[]	[]
5ad4bbbb5b96ef001a109e8b	[]	[]
5ad4bbbb5b96ef001a109e8c	[]	[]
573312fcd058e614000b56e6	['the', 'Economist', 'Intelligence']	[3, 4, 5]
573312fcd058e614000b56e7	['In']	[1]
573312fcd058e614000b56e8	[]	[]
573312fcd058e614000b56e9	['Warsaw', 'Stock']	[115, 116]
573312fcd058e614000b56ea	['.']	[131]
5ad4bcc45b96ef001a109e9c	[]	[]
5ad4bcc45b96ef001a109e9d	[]	[]
5ad4bcc45b96ef001a109e9e	['The', 'Warsaw']	[114, 115]
5ad4bcc45b96ef001a109e9f	['In']	[1]
5ad4bcc45b96ef001a109ea0	['.']	[131]
5733140a4776f419006606e0	['year']	[11]
5733140a4776f419006606e1	['when']	[17]
5733140a4776f419006606e2	[]	[]
5733140a4776f419006606e3	['when', 'King', 'Sigismund']	[61, 62, 63]
5733140a4776f419006606e4	['because', 'it', 'has', 'survived', 'many', 'wars', ',', 'conflicts', 'and']	[231, 232, 233, 234, 235, 236, 237, 238, 239]
5ad4bdbd5b96ef001a109ed8	[]	[]
5ad4bdbd5b96ef001a109ed9	[]	[]
5ad4bdbd5b96ef001a109eda	[]	[]
5ad4bdbd5b96ef001a109edb	['when', 'King', 'Sigismund']	[61, 62, 63]
5ad4bdbd5b96ef001a109edc	['has']	[233]
573314e3d058e614000b56f0	['a', 'Roman']	[7, 8]
573314e3d058e614000b56f1	[]	[]
573314e3d058e614000b56f2	['a', 'UNESCO', 'World', 'Heritage']	[72, 73, 74, 75]
573314e3d058e614000b56f3	[]	[]
573314e3d058e614000b56f4	['with', 'luxurious', 'parks', 'and', 'royal']	[163, 164, 165, 166, 167]
5ad510be5b96ef001a10ab56	[]	[]
5ad510be5b96ef001a10ab57	['a', 'UNESCO', 'World', 'Heritage']	[72, 73, 74, 75]
5ad510be5b96ef001a10ab58	['luxurious', 'parks', 'and']	[164, 165, 166]
5ad510be5b96ef001a10ab59	[]	[]
5ad510be5b96ef001a10ab5a	[]	[]
57332442d058e614000b5720	['is']	[9]
57332442d058e614000b5721	['"[\'""']	[26]
57332442d058e614000b5722	[]	[]
57332442d058e614000b5723	[]	[]
57332442d058e614000b5724	[]	[]
5ad50bb95b96ef001a10aaae	[]	[]
5ad50bb95b96ef001a10aaaf	[]	[]
5ad50bb95b96ef001a10aab0	[]	[]
5ad50bb95b96ef001a10aab1	[]	[]
5ad50bb95b96ef001a10aab2	[]	[]
57332562d058e614000b5730	['After']	[32]
57332562d058e614000b5731	['The', 'Prince', 'of']	[59, 60, 61]
57332562d058e614000b5732	['about']	[80]
57332562d058e614000b5733	['in']	[109]
57332562d058e614000b5734	['in']	[143]
5ad4bea25b96ef001a109ef6	['The', 'Prince', 'of']	[59, 60, 61]
5ad4bea25b96ef001a109ef7	['about']	[80]
5ad4bea25b96ef001a109ef8	[]	[]
5ad4bea25b96ef001a109ef9	['in']	[109]
5ad4bea25b96ef001a109efa	['in']	[143]
5733266d4776f41900660712	['the', 'General']	[13, 14]
5733266d4776f41900660713	['from']	[18]
5733266d4776f41900660714	['establishing', 'religious', 'freedom', 'in', 'the', 'Polish', '–']	[34, 35, 36, 37, 38, 39, 40]
5733266d4776f41900660715	['its', 'central']	[46, 47]
5733266d4776f41900660716	['in']	[87]
5ad4c99d5b96ef001a10a0a3	['from']	[18]
5ad4c99d5b96ef001a10a0a4	['establishing', 'religious', 'freedom']	[34, 35, 36]
5ad4c99d5b96ef001a10a0a5	[]	[]
5ad4c99d5b96ef001a10a0a6	['in']	[87]
57332a734776f41900660726	['until']	[11]
57332a734776f41900660727	['the', 'Kingdom', 'of']	[19, 20, 21]
57332a734776f41900660728	[]	[]
57332a734776f41900660729	[]	[]
57332a734776f4190066072a	['in']	[91]
5ad4ca605b96ef001a10a0ca	['of']	[21]
5ad4ca605b96ef001a10a0cb	[]	[]
5ad4ca605b96ef001a10a0cc	[]	[]
5ad4ca605b96ef001a10a0cd	['in']	[91]
5ad4ca605b96ef001a10a0ce	['until']	[11]
57332b66d058e614000b5758	['from', '4', 'August']	[6, 7, 8]
57332b66d058e614000b5759	['from']	[25]
57332b66d058e614000b575a	['leader', 'Piłsudski']	[43, 44]
57332b66d058e614000b575b	['of']	[75]
57332b66d058e614000b575c	[]	[]
5ad4caf45b96ef001a10a0d4	['from', '4']	[6, 7]
5ad4caf45b96ef001a10a0d5	[]	[]
5ad4caf45b96ef001a10a0d6	['leader']	[43]
5ad4caf45b96ef001a10a0d7	[]	[]
5ad4caf45b96ef001a10a0d8	[]	[]
57332c1e4776f4190066073a	[]	[]
57332c1e4776f4190066073b	[]	[]
57332c1e4776f4190066073c	['several', 'hundred']	[60, 61]
57332c1e4776f4190066073d	['on', '19', 'April']	[111, 112, 113]
57332c1e4776f4190066073e	['a']	[137]
5ad50c9f5b96ef001a10aae0	[]	[]
5ad50c9f5b96ef001a10aae1	[]	[]
5ad50c9f5b96ef001a10aae2	['on', '19', 'April']	[111, 112, 113]
5ad50c9f5b96ef001a10aae3	[]	[]
5ad50c9f5b96ef001a10aae4	['a']	[137]
57332e48d058e614000b5762	['the', 'Red']	[5, 6]
57332e48d058e614000b5763	[]	[]
57332e48d058e614000b5764	['on', '1', 'August']	[70, 71, 72]
57332e48d058e614000b5765	['for']	[107]
57332e48d058e614000b5766	['between', '150', ',', '000', 'and', '200']	[148, 149, 150, 151, 152, 153]
5ad4cc135b96ef001a10a0f2	[]	[]
5ad4cc135b96ef001a10a0f3	[]	[]
5ad4cc135b96ef001a10a0f4	['on', '1', 'August']	[70, 71, 72]
5ad4cc135b96ef001a10a0f5	['for']	[107]
5ad4cc135b96ef001a10a0f6	[]	[]
57332f81d058e614000b5776	['Bricks']	[19]
57332f81d058e614000b5777	['prefabricated']	[29]
57332f81d058e614000b5778	[]	[]
57332f81d058e614000b5779	['the', 'Palace', 'of', 'Culture', 'and']	[55, 56, 57, 58, 59]
57332f81d058e614000b577a	['"[\'onto', '""\'""', 's']	[119, 121, 122]
5ad4cd6e5b96ef001a10a124	['Bricks']	[19]
5ad4cd6e5b96ef001a10a125	['prefabricated']	[29]
5ad4cd6e5b96ef001a10a126	[]	[]
5ad4cd6e5b96ef001a10a127	[]	[]
5ad4cd6e5b96ef001a10a128	[]	[]
573330444776f41900660758	[]	[]
573330444776f41900660759	[]	[]
573330444776f4190066075a	[',', 'a']	[34, 37]
573330444776f4190066075b	['in', 'Victory']	[47, 48]
573330444776f4190066075c	[]	[]
5ad4d0ca5b96ef001a10a196	[]	[]
5ad4d0ca5b96ef001a10a197	[]	[]
5ad4d0ca5b96ef001a10a198	[]	[]
5ad4d0ca5b96ef001a10a199	[]	[]
5ad4d0ca5b96ef001a10a19a	[]	[]
5733314e4776f4190066076a	['about']	[8]
5733314e4776f4190066076b	[]	[]
5733314e4776f4190066076c	['the', 'Vistula']	[47, 48]
5733314e4776f4190066076d	[]	[]
5733314e4776f4190066076e	[]	[]
5ad4d1785b96ef001a10a1b2	[]	[]
5ad4d1785b96ef001a10a1b3	[]	[]
5ad4d1785b96ef001a10a1b4	['the', 'Vistula']	[47, 48]
5ad4d1785b96ef001a10a1b5	[]	[]
5ad4d1785b96ef001a10a1b6	[]	[]
57335c20d058e614000b58f9	['on']	[4]
57335c20d058e614000b58fa	['the', 'Vistula']	[15, 16]
57335c20d058e614000b58fb	['.', 'The', 'Vistula']	[25, 26, 27]
57335c20d058e614000b58fc	[]	[]
57335c20d058e614000b58fd	['called', 'Warsaw']	[119, 120]
5ad4d2855b96ef001a10a1da	['the', 'Vistula']	[15, 16]
5ad4d2855b96ef001a10a1db	['on']	[4]
5ad4d2855b96ef001a10a1dc	['The', 'Vistula']	[26, 27]
5ad4d2855b96ef001a10a1dd	['called']	[119]
5ad4d2855b96ef001a10a1de	[]	[]
57335ddbd058e614000b592f	['The', 'plain']	[1, 2]
57335ddbd058e614000b5930	['contains', 'former']	[41, 42]
57335ddbd058e614000b5931	['visible', 'valleys', 'and', 'ground']	[60, 61, 62, 63]
57335ddbd058e614000b5932	[]	[]
57335ddbd058e614000b5933	['(']	[160]
5ad50de85b96ef001a10ab12	[]	[]
5ad50de85b96ef001a10ab13	['valleys', 'and', 'ground']	[61, 62, 63]
5ad50de85b96ef001a10ab14	[]	[]
5ad50de85b96ef001a10ab15	['plain']	[2]
5ad50de85b96ef001a10ab16	['former']	[42]
57335fcad058e614000b5970	['the', 'turbulent', 'history', 'of', 'city', 'and']	[9, 10, 11, 12, 13, 14]
57335fcad058e614000b5971	['During', 'the', 'Second', 'World']	[18, 19, 20, 21]
57335fcad058e614000b5972	['the', 'Second', 'World']	[19, 20, 21]
57335fcad058e614000b5973	[]	[]
57335fcad058e614000b5974	[]	[]
5ad4d55f5b96ef001a10a274	[]	[]
5ad4d55f5b96ef001a10a275	['turbulent', 'history', 'of']	[10, 11, 12]
5ad4d55f5b96ef001a10a276	[]	[]
5ad4d55f5b96ef001a10a277	['During', 'the', 'Second', 'World']	[18, 19, 20, 21]
5ad4d55f5b96ef001a10a278	[]	[]
573361404776f4190066093c	['TEXT']	[0]
573361404776f4190066093d	['(', '14th']	[29, 30]
573361404776f4190066093e	['called', 'Masovian']	[44, 45]
573361404776f4190066093f	['of']	[92]
573361404776f41900660940	[]	[]
5ad50f1c5b96ef001a10ab2e	['(']	[105]
5ad50f1c5b96ef001a10ab2f	[]	[]
5ad50f1c5b96ef001a10ab30	[]	[]
5ad50f1c5b96ef001a10ab31	[]	[]
5ad50f1c5b96ef001a10ab32	[]	[]
573362b94776f41900660974	['the', '17th']	[15, 16]
573362b94776f41900660975	['(', '1688', '–']	[48, 49, 50]
573362b94776f41900660976	[]	[]
573362b94776f41900660977	['The', 'neoclassical']	[88, 89]
573362b94776f41900660978	['rebuilt', '1775', '–']	[129, 130, 131]
5ad4d8d65b96ef001a10a362	[]	[]
5ad4d8d65b96ef001a10a363	[]	[]
5ad4d8d65b96ef001a10a364	['the', '17th']	[15, 16]
5ad4d8d65b96ef001a10a365	[]	[]
5ad4d8d65b96ef001a10a366	[]	[]
5733638fd058e614000b59e8	[]	[]
5733638fd058e614000b59e9	[]	[]
5733638fd058e614000b59ea	[]	[]
5733638fd058e614000b59eb	['the', 'Warsaw', 'University', 'of', 'Technology']	[56, 57, 58, 59, 60]
5733638fd058e614000b59ec	['the', 'most', 'distinctive']	[124, 125, 126]
5ad4d9be5b96ef001a10a3b0	[]	[]
5ad4d9be5b96ef001a10a3b1	[]	[]
5ad4d9be5b96ef001a10a3b2	[]	[]
5ad4d9be5b96ef001a10a3b3	[]	[]
5ad4d9be5b96ef001a10a3b4	[]	[]
5733647e4776f419006609ae	[]	[]
5733647e4776f419006609af	['.']	[12]
5733647e4776f419006609b0	[]	[]
5733647e4776f419006609b1	[]	[]
5733647e4776f419006609b2	['by']	[114]
5ad4da795b96ef001a10a3e6	[]	[]
5ad4da795b96ef001a10a3e7	['.']	[12]
5ad4da795b96ef001a10a3e8	[]	[]
5ad4da795b96ef001a10a3e9	[]	[]
5ad4da795b96ef001a10a3ea	['by']	[114]
57336755d058e614000b5a3c	[]	[]
57336755d058e614000b5a3d	['over']	[22]
57336755d058e614000b5a3e	[]	[]
57336755d058e614000b5a3f	['the', 'Krasiński', 'Palace']	[119, 120, 121]
57336755d058e614000b5a40	['The', 'Łazienki']	[144, 145]
5ad4db9f5b96ef001a10a43e	[]	[]
5ad4db9f5b96ef001a10a43f	[]	[]
5ad4db9f5b96ef001a10a440	[]	[]
5ad4db9f5b96ef001a10a441	[]	[]
5ad4db9f5b96ef001a10a442	[]	[]
573368044776f41900660a29	[]	[]
573368044776f41900660a2a	['the', 'New']	[34, 35]
573368044776f41900660a2b	['northern']	[66]
573368044776f41900660a2c	[',', 'Park']	[80, 81]
573368044776f41900660a2d	[]	[]
5ad4dc755b96ef001a10a46e	[]	[]
5ad4dc755b96ef001a10a46f	[]	[]
5ad4dc755b96ef001a10a470	['In']	[141]
5ad4dc755b96ef001a10a471	[]	[]
5ad4dc755b96ef001a10a472	['the', 'New']	[34, 35]
573368e54776f41900660a53	['to', 'the', 'location', 'of', 'Warsaw', 'within', 'border', 'region', 'several', 'big', 'floral']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]
573368e54776f41900660a54	['the', 'borders', 'of']	[68, 69, 70]
573368e54776f41900660a55	[]	[]
573368e54776f41900660a56	['is', 'Kabaty']	[117, 118]
573368e54776f41900660a57	['also']	[128]
5ad50fe55b96ef001a10ab4c	[]	[]
5ad50fe55b96ef001a10ab4d	[]	[]
5ad50fe55b96ef001a10ab4e	['to', 'the', 'location', 'of', 'Warsaw', 'within', 'border', 'region', 'several', 'big', 'floral']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]
5ad50fe55b96ef001a10ab4f	[]	[]
5ad50fe55b96ef001a10ab50	['is', 'Kabaty']	[117, 118]
57337ddc4776f41900660bba	['are']	[2]
57337ddc4776f41900660bbb	['About', '15', '(', '9']	[21, 22, 24, 25]
57337ddc4776f41900660bbc	[]	[]
57337ddc4776f41900660bbd	[]	[]
57337ddc4776f41900660bbe	['winter', 'to', 'clean', 'them', 'of', 'plants', 'and']	[114, 115, 116, 117, 118, 119, 120]
5ad4dd325b96ef001a10a49e	['are']	[2]
5ad4dd325b96ef001a10a49f	['About']	[21]
5ad4dd325b96ef001a10a4a0	[]	[]
5ad4dd325b96ef001a10a4a1	[]	[]
5ad4dd325b96ef001a10a4a2	['to', 'clean', 'them', 'of', 'plants', 'and']	[115, 116, 117, 118, 119, 120]
57337ea24776f41900660bd0	['TEXT']	[0]
57337ea24776f41900660bd1	[]	[]
57337ea24776f41900660bd2	[]	[]
57337ea24776f41900660bd3	[]	[]
57337ea24776f41900660bd4	['on', 'internal', 'migration', 'and']	[151, 152, 153, 154]
5ad4f1365b96ef001a10a70c	[]	[]
5ad4f1365b96ef001a10a70d	['TEXT']	[0]
5ad4f1365b96ef001a10a70e	[]	[]
5ad4f1365b96ef001a10a70f	['on', 'internal', 'and']	[151, 152, 154]
5ad4f1365b96ef001a10a710	[]	[]
57337f6ad058e614000b5bcb	['.', '1']	[5, 6]
57337f6ad058e614000b5bcc	['only', '420', ',']	[20, 21, 22]
57337f6ad058e614000b5bcd	['(']	[70]
57337f6ad058e614000b5bce	[]	[]
57337f6ad058e614000b5bcf	[]	[]
5ad4f1c95b96ef001a10a726	[]	[]
5ad4f1c95b96ef001a10a727	[]	[]
5ad4f1c95b96ef001a10a728	['(']	[70]
5ad4f1c95b96ef001a10a729	[]	[]
5ad4f1c95b96ef001a10a72a	[]	[]
57338007d058e614000b5bda	['a']	[8]
57338007d058e614000b5bdb	[]	[]
57338007d058e614000b5bdc	['inhabitants', '56']	[25, 26]
57338007d058e614000b5bdd	[]	[]
57338007d058e614000b5bde	['of']	[123]
5ad4f28c5b96ef001a10a730	[]	[]
5ad4f28c5b96ef001a10a731	[]	[]
5ad4f28c5b96ef001a10a732	[]	[]
5ad4f28c5b96ef001a10a733	[]	[]
5ad4f28c5b96ef001a10a734	[]	[]
573380e0d058e614000b5be9	['is', 'a', 'commune', '(', 'gmina']	[9, 10, 11, 12, 13]
573380e0d058e614000b5bea	[]	[]
573380e0d058e614000b5beb	[]	[]
5ad4f40c5b96ef001a10a774	['a']	[10]
5ad4f40c5b96ef001a10a775	[]	[]
5ad4f40c5b96ef001a10a776	[]	[]
5ad4f40c5b96ef001a10a777	[]	[]
5ad4f40c5b96ef001a10a778	[]	[]
57338160d058e614000b5bf9	['Warsaw', 'City', '(', 'Rada']	[10, 11, 13, 14]
57338160d058e614000b5bfa	['comprises']	[19]
57338160d058e614000b5bfb	[]	[]
57338160d058e614000b5bfc	['into']	[42]
57338160d058e614000b5bfd	['has']	[90]
5ad4f4d95b96ef001a10a792	[]	[]
5ad4f4d95b96ef001a10a793	['comprises']	[19]
5ad4f4d95b96ef001a10a794	[]	[]
5ad4f4d95b96ef001a10a795	['into']	[78]
5ad4f4d95b96ef001a10a796	['has']	[90]
57338255d058e614000b5c0d	['called']	[6]
57338255d058e614000b5c0e	['was', 'Jan', 'Andrzej']	[51, 52, 53]
57338255d058e614000b5c0f	['(', '1695', '–']	[55, 56, 57]
57338255d058e614000b5c10	['the', 'City']	[84, 85]
57338255d058e614000b5c11	[]	[]
5ad4f5765b96ef001a10a7a6	[]	[]
5ad4f5765b96ef001a10a7a7	['was', 'Jan', 'Andrzej']	[51, 52, 53]
5ad4f5765b96ef001a10a7a8	[]	[]
5ad4f5765b96ef001a10a7a9	[]	[]
5ad4f5765b96ef001a10a7aa	[]	[]
573382d24776f41900660c37	[]	[]
573382d24776f41900660c38	[',', '304']	[34, 35]
573382d24776f41900660c39	['greatest', 'emerging']	[86, 87]
573382d24776f41900660c3a	['produces', '12']	[112, 113]
573382d24776f41900660c3b	['to']	[182]
5ad4f63b5b96ef001a10a7c2	[]	[]
5ad4f63b5b96ef001a10a7c3	[',', '304']	[34, 35]
5ad4f63b5b96ef001a10a7c4	[]	[]
5ad4f63b5b96ef001a10a7c5	['produces', '12']	[112, 113]
5ad4f63b5b96ef001a10a7c6	['to']	[182]
5733834ed058e614000b5c26	['in']	[9]
5733834ed058e614000b5c27	[]	[]
5733834ed058e614000b5c28	[]	[]
5733834ed058e614000b5c29	[]	[]
5733834ed058e614000b5c2a	[]	[]
5ad4f7235b96ef001a10a7dc	[]	[]
5ad4f7235b96ef001a10a7dd	[]	[]
5ad4f7235b96ef001a10a7de	[]	[]
5ad4f7235b96ef001a10a7df	['with']	[74]
5ad4f7235b96ef001a10a7e0	[]	[]
573383d0d058e614000b5c35	['in']	[7]
573383d0d058e614000b5c36	[]	[]
573383d0d058e614000b5c37	['manufacturer']	[83]
573383d0d058e614000b5c38	[]	[]
573383d0d058e614000b5c39	[]	[]
5ad4f7df5b96ef001a10a7fa	['in']	[7]
5ad4f7df5b96ef001a10a7fb	[]	[]
5ad4f7df5b96ef001a10a7fc	[]	[]
5ad4f7df5b96ef001a10a7fd	[]	[]
5ad4f7df5b96ef001a10a7fe	[]	[]
57339555d058e614000b5df3	['in']	[7]
57339555d058e614000b5df4	['.', 'Warsaw', 'University', 'of']	[29, 30, 31, 32]
57339555d058e614000b5df5	['employing', '2', ',']	[56, 57, 58]
57339555d058e614000b5df6	['the', 'Medical', 'University', 'of']	[68, 69, 70, 71]
57339555d058e614000b5df7	[]	[]
5ad4f8b35b96ef001a10a82a	[]	[]
5ad4f8b35b96ef001a10a82b	['Warsaw', 'University', 'of']	[30, 31, 32]
5ad4f8b35b96ef001a10a82c	['employing', '2', ',']	[56, 57, 58]
5ad4f8b35b96ef001a10a82d	['the', 'Medical', 'University', 'of']	[68, 69, 70, 71]
5ad4f8b35b96ef001a10a82e	[]	[]
57339902d058e614000b5e70	['in']	[10]
57339902d058e614000b5e71	['over', 'two']	[16, 17]
57339902d058e614000b5e72	[]	[]
57339902d058e614000b5e73	['by', 'Irena']	[51, 52]
57339902d058e614000b5e74	[]	[]
5ad4faa45b96ef001a10a85a	[]	[]
5ad4faa45b96ef001a10a85b	[]	[]
5ad4faa45b96ef001a10a85c	[]	[]
5ad4faa45b96ef001a10a85d	[]	[]
5ad4faa45b96ef001a10a85e	[]	[]
573399b54776f41900660e64	[]	[]
573399b54776f41900660e65	['the', 'initial', 'Three', '-', 'Year', 'to', 'rebuild']	[30, 31, 32, 33, 34, 36, 37]
573399b54776f41900660e66	['to', 'solid', 'economic']	[69, 70, 71]
573399b54776f41900660e67	[]	[]
5ad4fbeb5b96ef001a10a882	[]	[]
5ad4fbeb5b96ef001a10a883	['initial', 'Three', 'Year', 'Plan', 'to', 'rebuild', 'the', '-']	[31, 32, 34, 35, 36, 37, 30, 33]
5ad4fbeb5b96ef001a10a884	['to', 'solid', 'economic']	[69, 70, 71]
5ad4fbeb5b96ef001a10a885	[]	[]
5ad4fbeb5b96ef001a10a886	[]	[]
57339a554776f41900660e74	[]	[]
57339a554776f41900660e75	['"[\'the', 'Children', '""\'""', 's', 'Memorial']	[24, 25, 26, 27, 28]
57339a554776f41900660e76	['the', 'Maria', 'Skłodowska', '-', 'Curie', 'Institute', 'of', 'Oncology']	[56, 57, 58, 59, 60, 61, 62, 63]
57339a554776f41900660e77	['with']	[89]
57339a554776f41900660e78	[]	[]
5ad4fd0f5b96ef001a10a896	[]	[]
5ad4fd0f5b96ef001a10a897	['""\'""', 's', 'Memorial', 'Health\']"']	[26, 27, 28, 29]
5ad4fd0f5b96ef001a10a898	['the', 'Maria', 'Skłodowska', '-', 'Curie', 'Institute', 'of']	[56, 57, 58, 59, 60, 61, 62]
5ad4fd0f5b96ef001a10a899	['with']	[89]
5ad4fd0f5b96ef001a10a89a	[]	[]
57339ad74776f41900660e86	[]	[]
57339ad74776f41900660e87	[]	[]
57339ad74776f41900660e88	['the', 'Palace', 'of', 'Culture', 'and']	[44, 45, 46, 47, 48]
57339ad74776f41900660e89	['Warsaw']	[85]
57339ad74776f41900660e8a	[]	[]
5ad4fe635b96ef001a10a8b8	[]	[]
5ad4fe635b96ef001a10a8b9	[]	[]
5ad4fe635b96ef001a10a8ba	[]	[]
5ad4fe635b96ef001a10a8bb	[]	[]
5ad4fe635b96ef001a10a8bc	[]	[]
57339c16d058e614000b5ec5	[]	[]
57339c16d058e614000b5ec6	[]	[]
57339c16d058e614000b5ec7	['from', '1870', 'to']	[18, 19, 20]
57339c16d058e614000b5ec8	['included']	[35]
57339c16d058e614000b5ec9	['.', 'The', 'Wojciech', 'Bogusławski']	[53, 54, 55, 56]
5ad4ff375b96ef001a10a8d6	[]	[]
5ad4ff375b96ef001a10a8d7	[]	[]
5ad4ff375b96ef001a10a8d8	['from', '1870', 'to']	[18, 19, 20]
5ad4ff375b96ef001a10a8d9	[]	[]
5ad4ff375b96ef001a10a8da	['The', 'Wojciech', 'Bogusławski']	[54, 55, 56]
57339dd94776f41900660ecc	[]	[]
57339dd94776f41900660ecd	[]	[]
57339dd94776f41900660ece	[]	[]
57339dd94776f41900660ecf	['a', 'peaceful']	[58, 59]
57339dd94776f41900660ed0	['the']	[131]
5ad500e95b96ef001a10a912	[]	[]
5ad500e95b96ef001a10a913	[]	[]
5ad500e95b96ef001a10a914	[]	[]
5ad500e95b96ef001a10a915	[]	[]
5ad500e95b96ef001a10a916	[]	[]
57339eb9d058e614000b5ef6	['of']	[25]
57339eb9d058e614000b5ef7	['s']	[46]
57339eb9d058e614000b5ef8	[]	[]
57339eb9d058e614000b5ef9	[]	[]
57339eb9d058e614000b5efa	['of']	[108]
5ad502385b96ef001a10a954	[]	[]
5ad502385b96ef001a10a955	[]	[]
5ad502385b96ef001a10a956	[]	[]
5ad502385b96ef001a10a957	[]	[]
5ad502385b96ef001a10a958	[]	[]
5733a1854776f41900660f0a	['the', 'Warsaw', 'Uprising']	[17, 18, 19]
5733a1854776f41900660f0b	['the', 'Katyń']	[23, 24]
5733a1854776f41900660f0c	['historic', 'stereoscopic']	[45, 46]
5733a1854776f41900660f0d	[]	[]
5733a1854776f41900660f0e	['contains']	[78]
5ad5036c5b96ef001a10a984	['the', 'Warsaw', 'Uprising']	[17, 18, 19]
5ad5036c5b96ef001a10a985	[]	[]
5ad5036c5b96ef001a10a986	['stereoscopic']	[46]
5ad5036c5b96ef001a10a987	['of']	[55]
5ad5036c5b96ef001a10a988	['contains']	[78]
5733a2a9d058e614000b5f28	['century', 'Royal', 'Ujazdów']	[3, 4, 5]
5733a2a9d058e614000b5f29	['about']	[32]
5733a2a9d058e614000b5f2a	['.', 'Zachęta', 'National', 'Gallery', 'of']	[37, 38, 39, 40, 41]
5733a2a9d058e614000b5f2b	[]	[]
5733a2a9d058e614000b5f2c	['of']	[90]
5ad5041c5b96ef001a10a9ac	[]	[]
5ad5041c5b96ef001a10a9ad	[]	[]
5ad5041c5b96ef001a10a9ae	['.', 'Zachęta', 'National', 'of']	[37, 38, 39, 41]
5ad5041c5b96ef001a10a9af	[]	[]
5ad5041c5b96ef001a10a9b0	[]	[]
5733a32bd058e614000b5f32	[]	[]
5733a32bd058e614000b5f33	['in']	[31]
5733a32bd058e614000b5f34	['cup']	[37]
5733a32bd058e614000b5f35	['at', 'Konwiktorska']	[49, 50]
5733a32bd058e614000b5f36	['of', 'their', 'disastrous', 'financial', 'because']	[77, 78, 79, 80, 76]
5ad505165b96ef001a10a9f4	[]	[]
5ad505165b96ef001a10a9f5	['in']	[31]
5ad505165b96ef001a10a9f6	[]	[]
5ad505165b96ef001a10a9f7	['at', 'Konwiktorska']	[49, 50]
5ad505165b96ef001a10a9f8	['of', 'their', 'disastrous', 'financial']	[77, 78, 79, 80]
5733a45d4776f41900660f23	[]	[]
5733a45d4776f41900660f24	['TEXT', 'The', 'mermaid']	[0, 1, 2]
